performer	receiver	pen	nr_meet	nr_interact	nr_bites
F2722_4	M983_4	4	1285	511	700.397
F58_4	F1110_4	4	1205	846	1571.49
F58_4	F2600_4	4	1267	515	960.028
F58_4	F2691_4	4	1182	731	1356.82
F58_4	F2710_4	4	1294	773	1430.75
F58_4	F2722_4	4	1232	924	1718.91
F58_4	M1069_4	4	1260	769	1421.71
F58_4	M1128_4	4	1231	946	1752.88
F58_4	M1696_4	4	1134	555	1036.52
F58_4	M1791_4	4	1108	802	1498.13
F58_4	M22_4	4	1210	540	997.337
F58_4	M2483_4	4	1272	1063	1977.31
F58_4	M526_4	4	1198	853	1584.93
F58_4	M983_4	4	1288	695	1288.3
M1069_4	F1110_4	4	1347	881	831.077
M1069_4	F2600_4	4	1299	455	428.408
M1069_4	F2691_4	4	1111	612	574.474
M1069_4	F2710_4	4	1212	664	626.226
M1069_4	F2722_4	4	1181	855	808.911
M1069_4	F58_4	4	1260	874	824.354
M1069_4	M1128_4	4	1421	1038	978.147
M1069_4	M1696_4	4	1285	554	523.857
M1069_4	M1791_4	4	1435	954	898.696
M1069_4	M22_4	4	1226	495	466.676
M1069_4	M2483_4	4	1236	999	945.298
M1069_4	M526_4	4	1216	837	789.014
M1069_4	M983_4	4	1440	727	685.195
M1128_4	F1110_4	4	1141	418	363.946
M1128_4	F2600_4	4	1237	174	151.74
M1128_4	F2691_4	4	1346	371	329.408
M1128_4	F2710_4	4	1121	334	291.512
M1128_4	F2722_4	4	1364	636	558.753
M1128_4	F58_4	4	1231	527	458.012
M1128_4	M1069_4	4	1421	428	373.62
M1128_4	M1696_4	4	1377	281	245.458
M1128_4	M1791_4	4	1260	496	432.65
M1128_4	M22_4	4	1356	260	228.527
M1128_4	M2483_4	4	1227	732	639
M1128_4	M526_4	4	1238	476	416.425
M1128_4	M983_4	4	1357	325	284.285
M1696_4	F1110_4	4	1396	757	886.67
M1696_4	F2600_4	4	1194	311	364.037
M1696_4	F2691_4	4	1326	584	684.97
M1696_4	F2710_4	4	1373	598	704.481
M1696_4	F2722_4	4	1253	817	966.569
M1696_4	F58_4	4	1134	659	778.472
M1696_4	M1069_4	4	1285	570	669.701
M1696_4	M1128_4	4	1377	864	1015.04
M1696_4	M1791_4	4	1270	708	829.795
M1696_4	M22_4	4	1229	405	476.901
M1696_4	M2483_4	4	1331	986	1156.64
M1696_4	M526_4	4	1215	688	812.314
M1696_4	M983_4	4	1487	588	691.611
M1791_4	F1110_4	4	1259	692	571.064
M1791_4	F2600_4	4	1272	306	249.695
M1791_4	F2691_4	4	1283	559	461.281
M1791_4	F2710_4	4	1188	534	441.261
M1791_4	F2722_4	4	1177	754	620.996
M1791_4	F58_4	4	1108	669	551.61
M1791_4	M1069_4	4	1435	633	521.678
M1791_4	M1128_4	4	1260	792	650.611
M1791_4	M1696_4	4	1270	467	386.483
M1791_4	M22_4	4	1278	375	312.189
M1791_4	M2483_4	4	1369	1001	819.61
M1791_4	M526_4	4	1073	611	502.398
M1791_4	M983_4	4	1123	434	356.572
M22_4	F1110_4	4	1262	908	359.597
M22_4	F2600_4	4	1311	549	216.159
M22_4	F2691_4	4	1213	756	296.902
M22_4	F2710_4	4	1398	883	351.413
M22_4	F2722_4	4	1183	956	377.019
M22_4	F58_4	4	1210	917	361.483
M22_4	M1069_4	4	1226	786	310.524
M22_4	M1128_4	4	1356	1056	416.982
M22_4	M1696_4	4	1229	639	251.901
M22_4	M1791_4	4	1278	954	377.233
M22_4	M2483_4	4	1490	1287	508.137
M22_4	M526_4	4	1249	910	359.436
M22_4	M983_4	4	1147	672	264.674
M2483_4	F1110_4	4	1273	996	648.211
M2483_4	F2600_4	4	1333	675	435.403
M2483_4	F2691_4	4	1311	917	590.333
M2483_4	F2710_4	4	1383	987	634.662
M2483_4	F2722_4	4	1176	1010	654.187
M2483_4	F58_4	4	1272	1036	674.239
M2483_4	M1069_4	4	1236	882	569.91
M2483_4	M1128_4	4	1227	1021	660.511
M2483_4	M1696_4	4	1331	804	519.89
M2483_4	M1791_4	4	1369	1110	713.978
M2483_4	M22_4	4	1490	838	542.382
M2483_4	M526_4	4	1214	993	638.9
M2483_4	M983_4	4	1183	810	523.229
M526_4	F1110_4	4	1418	989	659.096
M526_4	F2600_4	4	1362	549	365.829
M526_4	F2691_4	4	1266	724	481.522
M526_4	F2710_4	4	1336	818	546.123
M526_4	F2722_4	4	1328	1019	679.429
M526_4	F58_4	4	1198	890	590.597
M526_4	M1069_4	4	1216	722	478.682
M526_4	M1128_4	4	1238	917	612.741
M526_4	M1696_4	4	1215	622	413.757
M526_4	M1791_4	4	1073	791	527.533
M526_4	M22_4	4	1249	567	377.292
M526_4	M2483_4	4	1214	1033	692.874
M526_4	M983_4	4	1316	742	494.447
M983_4	F1110_4	4	1277	798	3139.35
M983_4	F2600_4	4	1182	415	1625.43
M983_4	F2691_4	4	1232	652	2577.15
M983_4	F2710_4	4	1204	658	2585.4
M983_4	F2722_4	4	1285	920	3617.76
M983_4	F58_4	4	1288	891	3490.19
M983_4	M1069_4	4	1440	734	2879.7
M983_4	M1128_4	4	1357	979	3836.31
M983_4	M1696_4	4	1487	643	2539.17
M983_4	M1791_4	4	1123	777	3044.12
M983_4	M22_4	4	1147	466	1819.94
M983_4	M2483_4	4	1183	944	3713.11
M983_4	M526_4	4	1316	861	3384.73
F1063_4	F1190_4	5	1287	774	1438.61
F1063_4	F2139_4	5	1384	623	1156.35
F1063_4	F2292_4	5	1333	528	978.139
F1063_4	F2461_4	5	1363	735	1357.45
F1063_4	F2768_4	5	1187	631	1165.66
F1063_4	F301_4	5	1385	815	1510.93
F1063_4	M1134_4	5	1274	385	715.497
F1063_4	M1200_4	5	1205	317	588.541
F1063_4	M1639_4	5	1285	414	768.079
F1063_4	M1895_4	5	1248	732	1357.7
F1063_4	M2300_4	5	1376	441	808.786
F1063_4	M465_4	5	1252	815	1505.82
F1063_4	M84_4	5	1333	1013	1878
F1190_4	F1063_4	5	1287	607	530.668
F1190_4	F2139_4	5	1166	491	432.123
F1190_4	F2292_4	5	1223	437	385.591
F1190_4	F2461_4	5	1298	612	536.358
F1190_4	F2768_4	5	1183	592	517.343
F1190_4	F301_4	5	1302	709	621.369
F1190_4	M1134_4	5	1207	288	250.21
F1190_4	M1200_4	5	1414	300	263.861
F1190_4	M1639_4	5	1198	333	289.988
F1190_4	M1895_4	5	1179	589	513.177
F1190_4	M2300_4	5	1113	322	275.938
F1190_4	M465_4	5	1206	701	612.535
F1190_4	M84_4	5	1313	864	755.133
F2139_4	F1063_4	5	1384	930	365.034
F2139_4	F1190_4	5	1166	822	322.881
F2139_4	F2292_4	5	1251	713	278.484
F2139_4	F2461_4	5	1292	869	337.865
F2139_4	F2768_4	5	1230	836	328.086
F2139_4	F301_4	5	1119	767	299.219
F2139_4	M1134_4	5	1215	508	197.678
F2139_4	M1200_4	5	1393	530	208.845
F2139_4	M1639_4	5	1126	527	205.298
F2139_4	M1895_4	5	1240	848	334.373
F2139_4	M2300_4	5	1368	604	235.903
F2139_4	M465_4	5	1208	920	361.196
F2139_4	M84_4	5	1264	1043	409.638
F2292_4	F1063_4	5	1333	834	828.913
F2292_4	F1190_4	5	1223	810	796.602
F2292_4	F2139_4	5	1251	707	698.937
F2292_4	F2461_4	5	1320	775	769.454
F2292_4	F2768_4	5	1254	770	763.109
F2292_4	F301_4	5	1299	856	852.625
F2292_4	M1134_4	5	1331	442	438.601
F2292_4	M1200_4	5	1467	468	462.341
F2292_4	M1639_4	5	1290	468	468.849
F2292_4	M1895_4	5	1246	800	799.091
F2292_4	M2300_4	5	1252	468	463.648
F2292_4	M465_4	5	1278	883	874.866
F2292_4	M84_4	5	1183	940	936.673
F2461_4	F1063_4	5	1363	893	1060.03
F2461_4	F1190_4	5	1298	943	1119.86
F2461_4	F2139_4	5	1292	765	907.949
F2461_4	F2292_4	5	1320	709	837.511
F2461_4	F2768_4	5	1255	849	1005.96
F2461_4	F301_4	5	1186	849	1006.63
F2461_4	M1134_4	5	1362	531	631.324
F2461_4	M1200_4	5	1264	473	561.379
F2461_4	M1639_4	5	1232	561	663.578
F2461_4	M1895_4	5	1319	884	1048.56
F2461_4	M2300_4	5	1185	544	643.029
F2461_4	M465_4	5	1374	1018	1203.87
F2461_4	M84_4	5	1234	1039	1232.65
F2768_4	F1063_4	5	1187	811	862.621
F2768_4	F1190_4	5	1183	874	935.461
F2768_4	F2139_4	5	1230	778	823.635
F2768_4	F2292_4	5	1254	720	767.123
F2768_4	F2461_4	5	1255	866	916.03
F2768_4	F301_4	5	1265	928	988.737
F2768_4	M1134_4	5	1174	526	555.475
F2768_4	M1200_4	5	1260	503	536.892
F2768_4	M1639_4	5	1383	686	731.262
F2768_4	M1895_4	5	1249	910	963.361
F2768_4	M2300_4	5	1358	633	674.304
F2768_4	M465_4	5	1360	1045	1109.97
F2768_4	M84_4	5	1316	1109	1181.75
F301_4	F1063_4	5	1385	758	720.262
F301_4	F1190_4	5	1302	745	706.869
F301_4	F2139_4	5	1119	541	515.764
F301_4	F2292_4	5	1299	560	535.35
F301_4	F2461_4	5	1186	636	607.2
F301_4	F2768_4	5	1265	699	665.731
F301_4	M1134_4	5	1132	303	287.559
F301_4	M1200_4	5	1351	353	335.092
F301_4	M1639_4	5	1348	431	408.996
F301_4	M1895_4	5	1347	755	722.907
F301_4	M2300_4	5	1401	410	389.573
F301_4	M465_4	5	1165	739	707.215
F301_4	M84_4	5	1339	949	907.282
M1134_4	F1063_4	5	1274	725	494.835
M1134_4	F1190_4	5	1207	760	520.407
M1134_4	F2139_4	5	1215	560	382.017
M1134_4	F2292_4	5	1331	614	423.626
M1134_4	F2461_4	5	1362	721	491.9
M1134_4	F2768_4	5	1174	653	443.496
M1134_4	F301_4	5	1132	703	481.605
M1134_4	M1200_4	5	1190	329	226.163
M1134_4	M1639_4	5	1105	393	270.875
M1134_4	M1895_4	5	1294	761	520.754
M1134_4	M2300_4	5	1265	401	275.898
M1134_4	M465_4	5	1279	816	558.712
M1134_4	M84_4	5	1168	887	607.918
M1200_4	F1063_4	5	1205	732	964.199
M1200_4	F1190_4	5	1414	940	1232.94
M1200_4	F2139_4	5	1393	721	954.48
M1200_4	F2292_4	5	1467	661	865.384
M1200_4	F2461_4	5	1264	758	988.956
M1200_4	F2768_4	5	1260	771	1014.38
M1200_4	F301_4	5	1351	873	1147.1
M1200_4	M1134_4	5	1190	370	492.755
M1200_4	M1639_4	5	1278	500	656.13
M1200_4	M1895_4	5	1293	801	1053.41
M1200_4	M2300_4	5	1224	459	604.854
M1200_4	M465_4	5	1244	868	1145.37
M1200_4	M84_4	5	1291	1022	1347.04
M1639_4	F1063_4	5	1285	849	534.345
M1639_4	F1190_4	5	1198	870	545.096
M1639_4	F2139_4	5	1126	743	468.288
M1639_4	F2292_4	5	1290	716	450.434
M1639_4	F2461_4	5	1232	840	527.7
M1639_4	F2768_4	5	1383	960	602.916
M1639_4	F301_4	5	1348	986	619.26
M1639_4	M1134_4	5	1105	469	292.159
M1639_4	M1200_4	5	1278	501	315.49
M1639_4	M1895_4	5	1357	985	615.93
M1639_4	M2300_4	5	1139	500	313.7
M1639_4	M465_4	5	1171	874	544.192
M1639_4	M84_4	5	1363	1128	706.001
M1895_4	F1063_4	5	1248	611	738.66
M1895_4	F1190_4	5	1179	586	707.31
M1895_4	F2139_4	5	1240	480	579.778
M1895_4	F2292_4	5	1246	394	480.249
M1895_4	F2461_4	5	1319	576	702.248
M1895_4	F2768_4	5	1249	592	719.776
M1895_4	F301_4	5	1347	669	814.73
M1895_4	M1134_4	5	1294	290	349.053
M1895_4	M1200_4	5	1293	248	299.27
M1895_4	M1639_4	5	1357	335	405.643
M1895_4	M2300_4	5	1254	294	358.243
M1895_4	M465_4	5	1286	719	866.072
M1895_4	M84_4	5	1258	846	1028.65
M2300_4	F1063_4	5	1376	804	1701.38
M2300_4	F1190_4	5	1113	727	1537.62
M2300_4	F2139_4	5	1368	696	1472.31
M2300_4	F2292_4	5	1252	549	1166.23
M2300_4	F2461_4	5	1185	687	1462.1
M2300_4	F2768_4	5	1358	837	1775.07
M2300_4	F301_4	5	1401	887	1877.2
M2300_4	M1134_4	5	1265	431	914.628
M2300_4	M1200_4	5	1224	350	741.216
M2300_4	M1639_4	5	1139	443	939.533
M2300_4	M1895_4	5	1254	778	1644.95
M2300_4	M465_4	5	1279	877	1852.08
M2300_4	M84_4	5	1215	948	2000.06
M465_4	F1063_4	5	1252	931	2181.56
M465_4	F1190_4	5	1206	926	2154.17
M465_4	F2139_4	5	1208	812	1891.23
M465_4	F2292_4	5	1278	757	1757.84
M465_4	F2461_4	5	1374	978	2277.1
M465_4	F2768_4	5	1360	1007	2350.82
M465_4	F301_4	5	1165	903	2102.97
M465_4	M1134_4	5	1279	612	1425.54
M465_4	M1200_4	5	1244	528	1226.9
M465_4	M1639_4	5	1171	627	1461.17
M465_4	M1895_4	5	1286	983	2270.46
M465_4	M2300_4	5	1279	657	1529.54
M465_4	M84_4	5	1268	1096	2556.1
M84_4	F1063_4	5	1333	774	1040.18
M84_4	F1190_4	5	1313	800	1077.62
M84_4	F2139_4	5	1264	618	835.578
M84_4	F2292_4	5	1183	504	676.619
M84_4	F2461_4	5	1234	695	939.147
M84_4	F2768_4	5	1316	791	1070.75
M84_4	F301_4	5	1339	881	1184.67
M84_4	M1134_4	5	1168	401	539.202
M84_4	M1200_4	5	1291	367	490.639
M84_4	M1639_4	5	1363	499	669.389
M84_4	M1895_4	5	1258	760	1026.75
M84_4	M2300_4	5	1215	406	546.538
M84_4	M465_4	5	1268	864	1160.39
F1872_4	F2371_4	6	1178	965	873.873
F1872_4	F2610_4	6	1363	1057	951.384
F1872_4	F375_4	6	1392	945	856.062
F1872_4	F417_4	6	1304	980	888.428
F1872_4	F902_4	6	1201	608	551.255
F1872_4	M1328_4	6	1330	869	790.212
F1872_4	M1522_4	6	1251	499	453.394
F1872_4	M287_4	6	1175	791	716.269
F1872_4	M316_4	6	1227	719	652.795
F1872_4	M557_4	6	1221	888	801.859
F1872_4	M733_4	6	1206	826	749.208
F1872_4	M858_4	6	1134	537	485.852
F1872_4	M990_4	6	1367	930	839.971
F2371_4	F1872_4	6	1178	677	1654.17
F2371_4	F2610_4	6	1286	888	2201.53
F2371_4	F375_4	6	1588	955	2323.98
F2371_4	F417_4	6	1232	809	1984.28
F2371_4	F902_4	6	1303	568	1391.36
F2371_4	M1328_4	6	1275	718	1751.53
F2371_4	M1522_4	6	1367	425	1047.11
F2371_4	M287_4	6	1299	731	1785.11
F2371_4	M316_4	6	1179	633	1550.22
F2371_4	M557_4	6	1324	893	2190.47
F2371_4	M733_4	6	1215	729	1800.04
F2371_4	M858_4	6	1315	519	1272.4
F2371_4	M990_4	6	1185	735	1794.8
F2610_4	F1872_4	6	1363	649	1285.74
F2610_4	F2371_4	6	1286	936	1857.09
F2610_4	F375_4	6	1239	654	1307.74
F2610_4	F417_4	6	1197	740	1466.31
F2610_4	F902_4	6	1405	532	1056.28
F2610_4	M1328_4	6	1186	608	1211.38
F2610_4	M1522_4	6	1277	371	734.81
F2610_4	M287_4	6	1158	634	1259.34
F2610_4	M316_4	6	1210	523	1038.42
F2610_4	M557_4	6	1233	773	1534.07
F2610_4	M733_4	6	1333	703	1399.1
F2610_4	M858_4	6	1341	471	939.337
F2610_4	M990_4	6	1060	590	1164.36
F375_4	F1872_4	6	1392	1071	1034.03
F375_4	F2371_4	6	1588	1418	1367.39
F375_4	F2610_4	6	1239	1051	1016.41
F375_4	F417_4	6	1194	1025	998.834
F375_4	F902_4	6	1237	832	804.794
F375_4	M1328_4	6	1227	961	927.859
F375_4	M1522_4	6	1180	657	632.62
F375_4	M287_4	6	1362	1063	1034.71
F375_4	M316_4	6	1232	928	900.362
F375_4	M557_4	6	1268	1063	1029.67
F375_4	M733_4	6	1334	1044	1011.24
F375_4	M858_4	6	1245	825	794.799
F375_4	M990_4	6	1107	889	859.276
F417_4	F1872_4	6	1304	627	473.031
F417_4	F2371_4	6	1232	919	693.601
F417_4	F2610_4	6	1197	803	606.111
F417_4	F375_4	6	1194	666	502.823
F417_4	F902_4	6	1309	519	391.95
F417_4	M1328_4	6	1397	701	528.762
F417_4	M1522_4	6	1278	328	247.589
F417_4	M287_4	6	1355	729	551.093
F417_4	M316_4	6	1282	612	458.192
F417_4	M557_4	6	1308	794	596.626
F417_4	M733_4	6	1250	653	491.774
F417_4	M858_4	6	1260	430	323.309
F417_4	M990_4	6	1182	691	518.461
F902_4	F1872_4	6	1201	634	1179.09
F902_4	F2371_4	6	1303	979	1831.52
F902_4	F2610_4	6	1405	977	1825.06
F902_4	F375_4	6	1237	747	1393.73
F902_4	F417_4	6	1309	884	1658.03
F902_4	M1328_4	6	1238	714	1330.99
F902_4	M1522_4	6	1285	389	725.481
F902_4	M287_4	6	1184	689	1278.27
F902_4	M316_4	6	1328	666	1241.06
F902_4	M557_4	6	1225	804	1493.69
F902_4	M733_4	6	1110	658	1231.07
F902_4	M858_4	6	1200	469	873.613
F902_4	M990_4	6	1416	842	1571.71
M1328_4	F1872_4	6	1330	755	330.004
M1328_4	F2371_4	6	1275	988	433.471
M1328_4	F2610_4	6	1186	851	373.917
M1328_4	F375_4	6	1227	785	345.26
M1328_4	F417_4	6	1397	994	435.327
M1328_4	F902_4	6	1238	571	249.696
M1328_4	M1522_4	6	1282	452	196.868
M1328_4	M287_4	6	1348	816	356.566
M1328_4	M316_4	6	1147	603	264.24
M1328_4	M557_4	6	1366	938	412.655
M1328_4	M733_4	6	1289	804	351.501
M1328_4	M858_4	6	1382	585	257.594
M1328_4	M990_4	6	1193	761	333.34
M1522_4	F1872_4	6	1251	739	705.716
M1522_4	F2371_4	6	1367	1125	1077.43
M1522_4	F2610_4	6	1277	969	929.918
M1522_4	F375_4	6	1180	788	761.791
M1522_4	F417_4	6	1278	927	884.579
M1522_4	F902_4	6	1285	624	597.963
M1522_4	M1328_4	6	1282	830	795.454
M1522_4	M287_4	6	1233	796	765.075
M1522_4	M316_4	6	1360	784	755.046
M1522_4	M557_4	6	1290	918	886.061
M1522_4	M733_4	6	1180	734	705.215
M1522_4	M858_4	6	1080	516	495.849
M1522_4	M990_4	6	1184	799	767.314
M287_4	F1872_4	6	1175	557	759.71
M287_4	F2371_4	6	1299	944	1286.95
M287_4	F2610_4	6	1158	740	1007.28
M287_4	F375_4	6	1362	721	977.201
M287_4	F417_4	6	1355	860	1169.08
M287_4	F902_4	6	1184	444	602.904
M287_4	M1328_4	6	1348	700	957.017
M287_4	M1522_4	6	1233	341	468.041
M287_4	M316_4	6	1263	553	752.81
M287_4	M557_4	6	1205	710	970.083
M287_4	M733_4	6	1272	696	952.237
M287_4	M858_4	6	1240	412	558.857
M287_4	M990_4	6	1166	652	889.476
M316_4	F1872_4	6	1227	634	1183.1
M316_4	F2371_4	6	1179	868	1619.07
M316_4	F2610_4	6	1210	784	1465.91
M316_4	F375_4	6	1232	696	1291.52
M316_4	F417_4	6	1282	808	1508.73
M316_4	F902_4	6	1328	527	988.232
M316_4	M1328_4	6	1147	613	1144.43
M316_4	M1522_4	6	1360	387	718.749
M316_4	M287_4	6	1263	667	1239.19
M316_4	M557_4	6	1334	822	1537.83
M316_4	M733_4	6	1308	712	1330.02
M316_4	M858_4	6	1318	446	833.282
M316_4	M990_4	6	1202	682	1273.67
M557_4	F1872_4	6	1221	679	1238.71
M557_4	F2371_4	6	1324	1037	1888.29
M557_4	F2610_4	6	1233	866	1571
M557_4	F375_4	6	1268	776	1409.9
M557_4	F417_4	6	1308	914	1661.23
M557_4	F902_4	6	1225	554	1012.87
M557_4	M1328_4	6	1366	809	1477.29
M557_4	M1522_4	6	1290	452	826.443
M557_4	M287_4	6	1205	681	1228.22
M557_4	M316_4	6	1334	722	1317.34
M557_4	M733_4	6	1236	754	1372.06
M557_4	M858_4	6	1348	563	1026.93
M557_4	M990_4	6	1392	876	1596.64
M733_4	F1872_4	6	1206	710	429.979
M733_4	F2371_4	6	1215	985	596.624
M733_4	F2610_4	6	1333	1011	608.734
M733_4	F375_4	6	1334	919	556.764
M733_4	F417_4	6	1250	886	537.246
M733_4	F902_4	6	1110	546	330.495
M733_4	M1328_4	6	1289	810	493.246
M733_4	M1522_4	6	1180	439	263.854
M733_4	M287_4	6	1272	799	483.682
M733_4	M316_4	6	1308	799	484.838
M733_4	M557_4	6	1236	890	539.535
M733_4	M858_4	6	1411	629	380.848
M733_4	M990_4	6	1387	928	561.889
M858_4	F1872_4	6	1134	497	576.622
M858_4	F2371_4	6	1315	907	1051.37
M858_4	F2610_4	6	1341	864	1003.09
M858_4	F375_4	6	1245	668	771.388
M858_4	F417_4	6	1260	761	886.531
M858_4	F902_4	6	1200	439	503.271
M858_4	M1328_4	6	1382	635	731.666
M858_4	M1522_4	6	1080	272	316.935
M858_4	M287_4	6	1240	613	715.508
M858_4	M316_4	6	1318	531	612.564
M858_4	M557_4	6	1348	783	913.897
M858_4	M733_4	6	1411	685	797.294
M858_4	M990_4	6	1317	709	822.353
M990_4	F1872_4	6	1367	812	706.76
M990_4	F2371_4	6	1185	934	812.803
M990_4	F2610_4	6	1060	769	662.711
M990_4	F375_4	6	1107	709	616.724
M990_4	F417_4	6	1182	817	704.571
M990_4	F902_4	6	1416	656	567.69
M990_4	M1328_4	6	1193	676	587.039
M990_4	M1522_4	6	1184	385	334.277
M990_4	M287_4	6	1166	675	585.085
M990_4	M316_4	6	1202	643	555.183
M990_4	M557_4	6	1392	965	835.18
M990_4	M733_4	6	1387	850	732.764
M990_4	M858_4	6	1317	537	465.949
F1192_4	F2107_4	7	1330	589	878.088
F1192_4	F2251_4	7	1264	643	959.009
F1192_4	F2284_4	7	1273	621	921.567
F1192_4	F2363_4	7	1215	918	1361.74
F1192_4	F486_4	7	1155	719	1063.82
F1192_4	F714_4	7	1116	670	997.949
F1192_4	F947_4	7	1199	687	1019.82
F1192_4	F988_4	7	1238	690	1024.06
F1192_4	M1167_4	7	1252	830	1232.19
F1192_4	M1706_4	7	1095	584	872.762
F1192_4	M2330_4	7	1290	652	972.01
F1192_4	M501_4	7	1163	650	963.553
F1192_4	M536_4	7	1288	963	1422.5
F2107_4	F1192_4	7	1330	911	1550.66
F2107_4	F2251_4	7	1208	632	1072.68
F2107_4	F2284_4	7	1198	537	914.322
F2107_4	F2363_4	7	1154	863	1467.1
F2107_4	F486_4	7	1210	752	1279.36
F2107_4	F714_4	7	1227	710	1205.08
F2107_4	F947_4	7	1367	747	1267.24
F2107_4	F988_4	7	1159	645	1095.93
F2107_4	M1167_4	7	1157	756	1283.74
F2107_4	M1706_4	7	1252	640	1091.45
F2107_4	M2330_4	7	1185	605	1021.64
F2107_4	M501_4	7	1202	628	1070.9
F2107_4	M536_4	7	1281	927	1586.84
F2251_4	F1192_4	7	1264	794	970.428
F2251_4	F2107_4	7	1208	489	597.886
F2251_4	F2284_4	7	1373	552	675.149
F2251_4	F2363_4	7	1276	875	1065.67
F2251_4	F486_4	7	1226	751	919.029
F2251_4	F714_4	7	1219	704	862.69
F2251_4	F947_4	7	1406	712	873.024
F2251_4	F988_4	7	1299	678	828.659
F2251_4	M1167_4	7	1179	750	911.248
F2251_4	M1706_4	7	1300	606	739.021
F2251_4	M2330_4	7	1166	565	693.319
F2251_4	M501_4	7	1282	654	797.327
F2251_4	M536_4	7	1191	836	1024.08
F2284_4	F1192_4	7	1273	745	735.569
F2284_4	F2107_4	7	1198	360	353.742
F2284_4	F2251_4	7	1373	530	521.896
F2284_4	F2363_4	7	1090	705	693.692
F2284_4	F486_4	7	1067	567	561.577
F2284_4	F714_4	7	1285	666	653.014
F2284_4	F947_4	7	1191	513	506.658
F2284_4	F988_4	7	1358	603	593.446
F2284_4	M1167_4	7	1198	648	639.232
F2284_4	M1706_4	7	1271	502	492.623
F2284_4	M2330_4	7	1207	458	452.577
F2284_4	M501_4	7	1494	661	648.327
F2284_4	M536_4	7	1235	788	772.59
F2363_4	F1192_4	7	1215	933	680.994
F2363_4	F2107_4	7	1154	604	439.031
F2363_4	F2251_4	7	1276	785	571.843
F2363_4	F2284_4	7	1090	616	447.89
F2363_4	F486_4	7	1067	792	577.533
F2363_4	F714_4	7	1175	846	620.18
F2363_4	F947_4	7	1321	899	657.289
F2363_4	F988_4	7	1345	904	658.178
F2363_4	M1167_4	7	1308	979	712.435
F2363_4	M1706_4	7	1219	742	539.77
F2363_4	M2330_4	7	1274	785	568.982
F2363_4	M501_4	7	1161	745	543.984
F2363_4	M536_4	7	1267	1007	732.572
F486_4	F1192_4	7	1155	495	502.798
F486_4	F2107_4	7	1210	263	264.509
F486_4	F2251_4	7	1226	320	322.651
F486_4	F2284_4	7	1067	231	234.024
F486_4	F2363_4	7	1067	529	540.409
F486_4	F714_4	7	1289	457	463.738
F486_4	F947_4	7	1263	382	386.524
F486_4	F988_4	7	1301	397	405.147
F486_4	M1167_4	7	1144	449	458.097
F486_4	M1706_4	7	1350	382	390.034
F486_4	M2330_4	7	1264	353	364.311
F486_4	M501_4	7	1320	382	387.591
F486_4	M536_4	7	1285	603	611.184
F714_4	F1192_4	7	1116	616	1148.56
F714_4	F2107_4	7	1227	340	631.489
F714_4	F2251_4	7	1219	401	744.248
F714_4	F2284_4	7	1285	371	684.318
F714_4	F2363_4	7	1175	695	1285.74
F714_4	F486_4	7	1289	610	1134.82
F714_4	F947_4	7	1235	495	926.343
F714_4	F988_4	7	1278	501	931.447
F714_4	M1167_4	7	1342	614	1138.69
F714_4	M1706_4	7	1191	446	823.726
F714_4	M2330_4	7	1208	434	806.422
F714_4	M501_4	7	1164	458	849.278
F714_4	M536_4	7	1261	711	1326.86
F947_4	F1192_4	7	1199	562	436.499
F947_4	F2107_4	7	1367	344	267.469
F947_4	F2251_4	7	1406	464	359.19
F947_4	F2284_4	7	1191	284	219.713
F947_4	F2363_4	7	1321	732	567.609
F947_4	F486_4	7	1263	533	413.677
F947_4	F714_4	7	1235	516	402.035
F947_4	F988_4	7	1085	391	304.733
F947_4	M1167_4	7	1297	580	452.764
F947_4	M1706_4	7	1114	352	275.029
F947_4	M2330_4	7	1243	397	308.664
F947_4	M501_4	7	1235	437	341.426
F947_4	M536_4	7	1374	729	567.805
F988_4	F1192_4	7	1238	928	1109.35
F988_4	F2107_4	7	1159	573	684.812
F988_4	F2251_4	7	1299	779	931.814
F988_4	F2284_4	7	1358	728	872.109
F988_4	F2363_4	7	1345	1053	1265.31
F988_4	F486_4	7	1301	933	1114.48
F988_4	F714_4	7	1278	854	1028.79
F988_4	F947_4	7	1085	689	825.445
F988_4	M1167_4	7	1196	897	1071.47
F988_4	M1706_4	7	1235	743	892.668
F988_4	M2330_4	7	1276	699	832.769
F988_4	M501_4	7	1203	757	902.815
F988_4	M536_4	7	1230	954	1139.83
M1167_4	F1192_4	7	1252	883	827.558
M1167_4	F2107_4	7	1157	506	476.21
M1167_4	F2251_4	7	1179	638	595.524
M1167_4	F2284_4	7	1198	576	539.779
M1167_4	F2363_4	7	1308	1024	956.23
M1167_4	F486_4	7	1144	769	723.367
M1167_4	F714_4	7	1342	861	803.455
M1167_4	F947_4	7	1297	766	715.489
M1167_4	F988_4	7	1196	688	644.101
M1167_4	M1706_4	7	1303	726	681.874
M1167_4	M2330_4	7	1179	652	610.341
M1167_4	M501_4	7	1430	838	781.988
M1167_4	M536_4	7	1306	951	885.264
M1706_4	F1192_4	7	1095	822	1056.8
M1706_4	F2107_4	7	1252	611	787.804
M1706_4	F2251_4	7	1300	746	954.743
M1706_4	F2284_4	7	1271	673	858.686
M1706_4	F2363_4	7	1219	971	1244.59
M1706_4	F486_4	7	1350	930	1194.69
M1706_4	F714_4	7	1191	794	1018.36
M1706_4	F947_4	7	1114	697	895.404
